site,siteid,sensor,lay,long,date,year,month,day,hour,microsite,rep,temp
Panoche,Open1,Camera Trap,36.6953,-120.79685,01/01/2014,2014,1,1,19,open,2,40
Panoche,Open1,Camera Trap,36.6953,-120.79685,01/01/2014,2014,1,1,23,open,2,35
Panoche,Open1,Camera Trap,36.6953,-120.79685,01/02/2014,2014,1,2,0,open,2,41
Panoche,Open1,Camera Trap,36.6953,-120.79685,01/02/2014,2014,1,2,1,open,2,42
Panoche,Open1,Camera Trap,36.6953,-120.79685,01/02/2014,2014,1,2,2,open,2,45
Panoche,Open1,Camera Trap,36.6953,-120.79685,01/02/2014,2014,1,2,3,open,2,46
Panoche,Open1,Camera Trap,36.6953,-120.79685,01/02/2014,2014,1,2,4,open,2,46
Panoche,Open1,Camera Trap,36.6953,-120.79685,01/02/2014,2014,1,2,5,open,2,45
Panoche,Open2,Camera Trap,36.69538,-120.7903,10/06/2017,2017,10,6,23,open,2,31
Panoche,Open2,Camera Trap,36.69538,-120.7903,10/07/2017,2017,10,7,0,open,2,33
Panoche,Open2,Camera Trap,36.69538,-120.7903,10/07/2017,2017,10,7,1,open,2,37
Panoche,Open2,Camera Trap,36.69538,-120.7903,10/07/2017,2017,10,7,2,open,2,40
Panoche,Open2,Camera Trap,36.69538,-120.7903,10/07/2017,2017,10,7,3,open,2,38
Panoche,Open2,Camera Trap,36.69538,-120.7903,10/07/2017,2017,10,7,4,open,2,43
Panoche,Open2,Camera Trap,36.69538,-120.7903,10/07/2017,2017,10,7,5,open,2,46
Panoche,Open2,Camera Trap,36.69538,-120.7903,10/07/2017,2017,10,7,6,open,2,45
Panoche,Open2,Camera Trap,36.69538,-120.7903,10/07/2017,2017,10,7,7,open,2,42
Panoche,Open2,Camera Trap,36.69538,-120.7903,10/07/2017,2017,10,7,8,open,2,45
Panoche,Open2,Camera Trap,36.69538,-120.7903,10/07/2017,2017,10,7,9,open,2,38
Panoche,Open2,Camera Trap,36.69538,-120.7903,10/07/2017,2017,10,7,10,open,2,41
Panoche,Open2,Camera Trap,36.69538,-120.7903,10/07/2017,2017,10,7,11,open,2,46
Panoche,Open2,Camera Trap,36.69538,-120.7903,10/07/2017,2017,10,7,12,open,2,41
Panoche,Open2,Camera Trap,36.69538,-120.7903,10/07/2017,2017,10,7,13,open,2,46
Panoche,Open2,Camera Trap,36.69538,-120.7903,10/07/2017,2017,10,7,14,open,2,47
Panoche,Open2,Camera Trap,36.69538,-120.7903,10/07/2017,2017,10,7,15,open,2,50
Panoche,Open2,Camera Trap,36.69538,-120.7903,10/07/2017,2017,10,7,16,open,2,46
Panoche,Open2,Camera Trap,36.69538,-120.7903,10/07/2017,2017,10,7,17,open,2,46
Panoche,Open2,Camera Trap,36.69538,-120.7903,10/07/2017,2017,10,7,18,open,2,51
Panoche,Open2,Camera Trap,36.69538,-120.7903,10/07/2017,2017,10,7,19,open,2,42
Panoche,Open2,Camera Trap,36.69538,-120.7903,10/07/2017,2017,10,7,20,open,2,46
Panoche,Open2,Camera Trap,36.69538,-120.7903,10/07/2017,2017,10,7,21,open,2,50
Panoche,Open3,Camera Trap,36.69536,-120.79735,08/18/2017,2017,8,18,7,open,2,43
Panoche,Open3,Camera Trap,36.69536,-120.79735,08/18/2017,2017,8,18,8,open,2,42
Panoche,Open3,Camera Trap,36.69536,-120.79735,08/18/2017,2017,8,18,9,open,2,43
Panoche,Open3,Camera Trap,36.69536,-120.79735,08/18/2017,2017,8,18,10,open,2,42
Panoche,Open3,Camera Trap,36.69536,-120.79735,08/18/2017,2017,8,18,11,open,2,42
Panoche,Open3,Camera Trap,36.69536,-120.79735,08/18/2017,2017,8,18,12,open,2,43
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/24/2019,2019,5,24,21,open,2,41
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/24/2019,2019,5,24,22,open,2,39
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/24/2019,2019,5,24,23,open,2,37
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/25/2019,2019,5,25,0,open,2,35
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/25/2019,2019,5,25,1,open,2,31
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/25/2019,2019,5,25,2,open,2,24
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/25/2019,2019,5,25,3,open,2,15
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/25/2019,2019,5,25,4,open,2,12
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/25/2019,2019,5,25,5,open,2,11
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/25/2019,2019,5,25,6,open,2,11
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/25/2019,2019,5,25,7,open,2,9
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/25/2019,2019,5,25,8,open,2,8
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/25/2019,2019,5,25,9,open,2,8
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/25/2019,2019,5,25,10,open,2,7
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/25/2019,2019,5,25,11,open,2,8
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/25/2019,2019,5,25,12,open,2,7
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/25/2019,2019,5,25,13,open,2,13
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/25/2019,2019,5,25,14,open,2,24
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/25/2019,2019,5,25,15,open,2,25
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/25/2019,2019,5,25,16,open,2,24
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/25/2019,2019,5,25,17,open,2,28
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/25/2019,2019,5,25,18,open,2,36
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/25/2019,2019,5,25,19,open,2,37
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/25/2019,2019,5,25,20,open,2,39
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/25/2019,2019,5,25,21,open,2,37
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/25/2019,2019,5,25,22,open,2,36
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/25/2019,2019,5,25,23,open,2,33
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/26/2019,2019,5,26,0,open,2,30
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/26/2019,2019,5,26,1,open,2,27
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/26/2019,2019,5,26,2,open,2,20
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/26/2019,2019,5,26,3,open,2,14
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/26/2019,2019,5,26,4,open,2,12
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/26/2019,2019,5,26,5,open,2,12
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/26/2019,2019,5,26,6,open,2,11
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/26/2019,2019,5,26,7,open,2,11
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/26/2019,2019,5,26,8,open,2,10
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/26/2019,2019,5,26,9,open,2,11
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/26/2019,2019,5,26,10,open,2,11
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/26/2019,2019,5,26,11,open,2,14
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/26/2019,2019,5,26,12,open,2,12
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/26/2019,2019,5,26,13,open,2,15
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/26/2019,2019,5,26,14,open,2,21
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/26/2019,2019,5,26,15,open,2,26
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/26/2019,2019,5,26,16,open,2,31
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/26/2019,2019,5,26,17,open,2,35
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/26/2019,2019,5,26,18,open,2,36
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/26/2019,2019,5,26,19,open,2,40
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/26/2019,2019,5,26,20,open,2,40
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/26/2019,2019,5,26,21,open,2,40
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/26/2019,2019,5,26,22,open,2,39
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/26/2019,2019,5,26,23,open,2,38
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/27/2019,2019,5,27,0,open,2,35
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/27/2019,2019,5,27,1,open,2,32
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/27/2019,2019,5,27,2,open,2,26
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/27/2019,2019,5,27,3,open,2,15
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/27/2019,2019,5,27,4,open,2,45
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/27/2019,2019,5,27,5,open,2,46
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/27/2019,2019,5,27,6,open,2,48
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/27/2019,2019,5,27,7,open,2,46
Panoche,Open5,Camera Trap,36.69587,-120.79655,05/27/2019,2019,5,27,8,open,2,48
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/18/2009,2009,1,18,16,open,2,25
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/18/2009,2009,1,18,17,open,2,29
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/18/2009,2009,1,18,18,open,2,23
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/18/2009,2009,1,18,19,open,2,18
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/18/2009,2009,1,18,20,open,2,32
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/18/2009,2009,1,18,21,open,2,18
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/18/2009,2009,1,18,22,open,2,11
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/18/2009,2009,1,18,23,open,2,11
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/19/2009,2009,1,19,1,open,2,17
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/19/2009,2009,1,19,2,open,2,21
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/19/2009,2009,1,19,3,open,2,33
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/19/2009,2009,1,19,4,open,2,34
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/19/2009,2009,1,19,5,open,2,36
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/19/2009,2009,1,19,6,open,2,32
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/19/2009,2009,1,19,7,open,2,39
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/19/2009,2009,1,19,8,open,2,41
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/19/2009,2009,1,19,9,open,2,37
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/19/2009,2009,1,19,10,open,2,34
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/19/2009,2009,1,19,12,open,2,22
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/19/2009,2009,1,19,13,open,2,31
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/19/2009,2009,1,19,14,open,2,34
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/19/2009,2009,1,19,15,open,2,40
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/19/2009,2009,1,19,16,open,2,44
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/19/2009,2009,1,19,17,open,2,43
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/19/2009,2009,1,19,18,open,2,46
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/19/2009,2009,1,19,19,open,2,46
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/19/2009,2009,1,19,20,open,2,44
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/19/2009,2009,1,19,21,open,2,40
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/20/2009,2009,1,20,12,open,2,38
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/20/2009,2009,1,20,13,open,2,31
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/20/2009,2009,1,20,14,open,2,34
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/20/2009,2009,1,20,15,open,2,40
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/20/2009,2009,1,20,16,open,2,44
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/20/2009,2009,1,20,17,open,2,43
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/20/2009,2009,1,20,18,open,2,46
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/20/2009,2009,1,20,19,open,2,45
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/20/2009,2009,1,20,20,open,2,44
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/20/2009,2009,1,20,21,open,2,40
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/20/2009,2009,1,20,22,open,2,37
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/20/2009,2009,1,20,23,open,2,26
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/21/2009,2009,1,21,12,open,2,28
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/21/2009,2009,1,21,13,open,2,35
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/21/2009,2009,1,21,14,open,2,40
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/21/2009,2009,1,21,15,open,2,42
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/21/2009,2009,1,21,16,open,2,42
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/21/2009,2009,1,21,17,open,2,44
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/21/2009,2009,1,21,18,open,2,37
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/21/2009,2009,1,21,19,open,2,35
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/21/2009,2009,1,21,20,open,2,37
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/21/2009,2009,1,21,21,open,2,31
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/21/2009,2009,1,21,22,open,2,38
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/21/2009,2009,1,21,23,open,2,29
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/22/2009,2009,1,22,2,open,2,8
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/22/2009,2009,1,22,4,open,2,6
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/22/2009,2009,1,22,7,open,2,7
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/22/2009,2009,1,22,11,open,2,21
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/22/2009,2009,1,22,12,open,2,23
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/22/2009,2009,1,22,13,open,2,31
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/22/2009,2009,1,22,14,open,2,36
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/22/2009,2009,1,22,15,open,2,39
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/22/2009,2009,1,22,16,open,2,41
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/22/2009,2009,1,22,17,open,2,43
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/22/2009,2009,1,22,18,open,2,44
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/22/2009,2009,1,22,19,open,2,49
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/22/2009,2009,1,22,20,open,2,25
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/22/2009,2009,1,22,21,open,2,24
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/22/2009,2009,1,22,22,open,2,25
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/22/2009,2009,1,22,23,open,2,26
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/23/2009,2009,1,23,1,open,2,13
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/23/2009,2009,1,23,12,open,2,26
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/23/2009,2009,1,23,13,open,2,35
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/23/2009,2009,1,23,14,open,2,42
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/23/2009,2009,1,23,15,open,2,44
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/23/2009,2009,1,23,16,open,2,45
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/23/2009,2009,1,23,17,open,2,44
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/23/2009,2009,1,23,18,open,2,45
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/23/2009,2009,1,23,19,open,2,48
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/23/2009,2009,1,23,20,open,2,30
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/23/2009,2009,1,23,21,open,2,19
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/23/2009,2009,1,23,22,open,2,31
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/23/2009,2009,1,23,23,open,2,28
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/24/2009,2009,1,24,2,open,2,11
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/24/2009,2009,1,24,8,open,2,6
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/24/2009,2009,1,24,11,open,2,18
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/24/2009,2009,1,24,12,open,2,26
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/24/2009,2009,1,24,13,open,2,35
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/24/2009,2009,1,24,14,open,2,43
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/24/2009,2009,1,24,15,open,2,44
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/24/2009,2009,1,24,16,open,2,44
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/24/2009,2009,1,24,17,open,2,45
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/24/2009,2009,1,24,18,open,2,49
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/24/2009,2009,1,24,19,open,2,52
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/24/2009,2009,1,24,20,open,2,45
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/24/2009,2009,1,24,21,open,2,41
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/24/2009,2009,1,24,22,open,2,41
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/24/2009,2009,1,24,23,open,2,28
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/25/2009,2009,1,25,12,open,2,29
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/25/2009,2009,1,25,13,open,2,35
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/25/2009,2009,1,25,14,open,2,41
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/25/2009,2009,1,25,15,open,2,44
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/25/2009,2009,1,25,16,open,2,46
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/25/2009,2009,1,25,17,open,2,48
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/25/2009,2009,1,25,18,open,2,47
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/25/2009,2009,1,25,19,open,2,48
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/25/2009,2009,1,25,20,open,2,47
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/25/2009,2009,1,25,21,open,2,46
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/25/2009,2009,1,25,22,open,2,40
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/25/2009,2009,1,25,23,open,2,33
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/26/2009,2009,1,26,11,open,2,25
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/26/2009,2009,1,26,12,open,2,28
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/26/2009,2009,1,26,13,open,2,38
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/26/2009,2009,1,26,14,open,2,45
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/26/2009,2009,1,26,15,open,2,47
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/26/2009,2009,1,26,16,open,2,49
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/26/2009,2009,1,26,17,open,2,49
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/26/2009,2009,1,26,18,open,2,49
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/26/2009,2009,1,26,19,open,2,49
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/26/2009,2009,1,26,20,open,2,50
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/26/2009,2009,1,26,21,open,2,48
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/26/2009,2009,1,26,22,open,2,43
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/26/2009,2009,1,26,23,open,2,34
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/27/2009,2009,1,27,11,open,2,30
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/27/2009,2009,1,27,12,open,2,31
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/27/2009,2009,1,27,13,open,2,41
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/27/2009,2009,1,27,14,open,2,47
Panoche,Open7,Camera Trap,36.69593,-120.79819,01/27/2009,2009,1,27,15,open,2,49
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,05/27/2019,2019,5,27,12,shrub,2,31
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,05/27/2019,2019,5,27,13,shrub,2,25
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,05/27/2019,2019,5,27,14,shrub,2,24
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,05/27/2019,2019,5,27,15,shrub,2,26
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,05/27/2019,2019,5,27,17,shrub,2,23
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,05/27/2019,2019,5,27,23,shrub,2,4
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,05/28/2019,2019,5,28,3,shrub,2,3
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,05/28/2019,2019,5,28,4,shrub,2,3
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,05/28/2019,2019,5,28,5,shrub,2,2
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,05/28/2019,2019,5,28,12,shrub,2,26
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,05/28/2019,2019,5,28,13,shrub,2,29
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,05/28/2019,2019,5,28,14,shrub,2,31
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,05/28/2019,2019,5,28,15,shrub,2,31
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,05/28/2019,2019,5,28,16,shrub,2,32
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,05/29/2019,2019,5,29,11,shrub,2,31
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,05/29/2019,2019,5,29,12,shrub,2,34
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,05/29/2019,2019,5,29,13,shrub,2,36
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,05/29/2019,2019,5,29,14,shrub,2,37
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,05/29/2019,2019,5,29,15,shrub,2,39
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,05/29/2019,2019,5,29,16,shrub,2,40
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,05/29/2019,2019,5,29,17,shrub,2,41
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,05/30/2019,2019,5,30,4,shrub,2,8
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,05/30/2019,2019,5,30,11,shrub,2,32
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,05/30/2019,2019,5,30,12,shrub,2,34
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,05/30/2019,2019,5,30,13,shrub,2,35
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,05/30/2019,2019,5,30,14,shrub,2,38
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,05/30/2019,2019,5,30,15,shrub,2,41
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,05/30/2019,2019,5,30,16,shrub,2,35
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,05/30/2019,2019,5,30,17,shrub,2,40
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,05/31/2019,2019,5,31,11,shrub,2,29
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,05/31/2019,2019,5,31,12,shrub,2,32
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,05/31/2019,2019,5,31,13,shrub,2,35
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,05/31/2019,2019,5,31,14,shrub,2,38
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,05/31/2019,2019,5,31,15,shrub,2,40
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/01/2019,2019,6,1,10,shrub,2,32
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/01/2019,2019,6,1,11,shrub,2,35
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/01/2019,2019,6,1,12,shrub,2,35
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/01/2019,2019,6,1,13,shrub,2,38
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/01/2019,2019,6,1,14,shrub,2,39
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/01/2019,2019,6,1,15,shrub,2,41
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/01/2019,2019,6,1,16,shrub,2,44
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/02/2019,2019,6,2,5,shrub,2,9
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/02/2019,2019,6,2,11,shrub,2,35
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/02/2019,2019,6,2,12,shrub,2,37
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/02/2019,2019,6,2,13,shrub,2,39
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/02/2019,2019,6,2,14,shrub,2,39
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/02/2019,2019,6,2,15,shrub,2,41
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/02/2019,2019,6,2,16,shrub,2,44
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/03/2019,2019,6,3,10,shrub,2,30
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/03/2019,2019,6,3,11,shrub,2,35
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/03/2019,2019,6,3,12,shrub,2,36
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/03/2019,2019,6,3,13,shrub,2,39
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/03/2019,2019,6,3,14,shrub,2,42
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/03/2019,2019,6,3,15,shrub,2,42
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/03/2019,2019,6,3,16,shrub,2,43
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/03/2019,2019,6,3,22,shrub,2,17
Panoche,Shrub4,Camera Trap,36.69598,-120.79662,06/04/2019,2019,6,4,1,shrub,2,15
